"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"SI","2024-09-27","91.5","1.8","5.84","Suárez, Ranger",545121,624133,,"ball",,,,,13,"Ildemaro Vargas walks.   Luis García Jr.  to 2nd.","R","R","L","WSH","PHI","B",,,2,1,2024,"1.17","0.62","-0.52","1.16",,,671277,2,1,"Bot",,,,,592663,,,-8.370131608426261,-132.87006023996244,-7.293773010822873,15.602245862484748,26.980112606699514,-23.428227206119907,"3.59","1.76",,,,"91.8",1837,"6.5",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.03",,,,,,,,11,4,"Sinker",3,0,3,0,0,3,3,0,"Standard","Standard",146,"0","0.066",,
"CH","2024-09-27","80.5","1.83","5.73","Suárez, Ranger",545121,624133,,"blocked_ball",,,,,13,"Ildemaro Vargas walks.   Luis García Jr.  to 2nd.","R","R","L","WSH","PHI","B",,,1,1,2024,"0.77","-0.1","-1.36","-0.58",,,671277,2,1,"Bot",,,,,592663,,,-8.545268304978094,-116.76519740111411,-7.115877368174582,8.635102831825685,21.704341904176896,-31.917272320144775,"3.54","1.68",,,,"80.6",1186,"6.5",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.02",,,,,,,,11,3,"Changeup",3,0,3,0,0,3,3,0,"Standard","Standard",109,"0","0.043",,
"CH","2024-09-27","78.5","1.78","5.7","Suárez, Ranger",545121,624133,,"blocked_ball",,,,,13,"Ildemaro Vargas walks.   Luis García Jr.  to 2nd.","R","R","L","WSH","PHI","B",,,0,1,2024,"1.03","-0.02","-0.74","0.82",,,671277,2,1,"Bot",,,,,592663,,,-7.384202474199496,-114.11303463540375,-3.6714396844988344,10.373149141864277,21.42861107508051,-31.838080728091892,"3.5","1.62",,,,"78.6",1189,"6.5",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.01",,,,,,,,11,2,"Changeup",3,0,3,0,0,3,3,0,"Standard","Standard",112,"0","0.027",,
"SI","2024-09-27","90","1.84","5.84","Suárez, Ranger",545121,624133,,"called_strike",,,,,9,"Ildemaro Vargas walks.   Luis García Jr.  to 2nd.","R","R","L","WSH","PHI","S",,,0,0,2024,"1.15","0.45","0.67","1.79",,,671277,2,1,"Bot",,,,,592663,,,-5.375222636917138,-131.00669335371092,-5.057264562715424,14.404392544870191,27.3732989846954,-26.111698134069247,"3.55","1.69",,,,"90.2",1820,"6.4",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.12",,,,,,,,11,1,"Sinker",3,0,3,0,0,3,3,0,"Infield shade","Standard",141,"0","-0.039",,
"SI","2024-09-27","90","1.85","5.97","Suárez, Ranger",671277,624133,"single","hit_into_play",,,,,6,"Luis García Jr.  singles on a ground ball to right fielder Nick Castellanos.","R","L","L","WSH","PHI","X",9,"ground_ball",0,0,2024,"1.28","0.3","0.73","2.65",,,,2,1,"Bot",178.25,110.03,,,592663,,,-5.510566397673655,-130.90410115840996,-2.869778342954038,15.939385986019326,28.565075837144843,-28.30552358106126,"3.44","1.64",48,"99.9",-1,"90",1793,"6.4",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.14",0.349,0.314,"0.9",1,1,0,2,10,1,"Sinker",3,0,3,0,0,3,3,0,"Standard","Standard",145,"0.006","0.128","72.85189","7.11626"
"CU","2024-09-27","72.6","1.69","5.98","Suárez, Ranger",656448,624133,"home_run","hit_into_play",,,,,8,"Stone Garrett homers (1) on a fly ball to left center field.   Juan Yepez scores.","R","R","L","WSH","PHI","X",,"fly_ball",3,2,2024,"-0.77","-0.71","0.14","1.75",,660766,,2,1,"Bot",37.6,47.68,,,592663,,,-1.7979459856442779,-105.82869375688183,0.10597962482307288,-5.488678611642536,17.389133523899464,-37.73180295024838,"3.64","1.77",431,"107.3",26,"73.3",2032,"6.6",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"53.9",0.969,2,"2",1,0,3,6,9,6,"Curveball",1,0,1,0,0,3,3,0,"Standard","Standard",318,"0.157","1.766","79.23459","7.96523"
"CU","2024-09-27","72.1","1.79","5.96","Suárez, Ranger",656448,624133,,"ball",,,,,14,"Stone Garrett homers (1) on a fly ball to left center field.   Juan Yepez scores.","R","R","L","WSH","PHI","B",,,2,2,2024,"-0.99","-0.9","1.91","1.97",,660766,,2,1,"Bot",,,,,592663,,,1.9455577744240915,-105.03167688523904,1.0408615857980767,-7.691394108756222,17.60742988043852,-39.2243664469049,"3.64","1.79",,,,"72.5",2120,"6.5",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"53.99",,,,,,,,9,5,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",311,"0","0.055",,
"FF","2024-09-27","91.9","1.84","5.88","Suárez, Ranger",656448,624133,,"called_strike",,,,,6,"Stone Garrett homers (1) on a fly ball to left center field.   Juan Yepez scores.","R","R","L","WSH","PHI","S",,,2,1,2024,"0.59","1.11","0.28","2.48",,660766,,2,1,"Bot",,,,,592663,,,-5.2452886275499075,-133.8701991927266,-5.277794831567546,8.119610396921695,25.622715184971884,-17.915988261035185,"3.65","1.78",,,,"92.7",1979,"6.5",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.05",,,,,,,,9,4,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",140,"0","-0.07",,
"FF","2024-09-27","91","1.91","5.82","Suárez, Ranger",656448,624133,,"foul",,,,,8,"Stone Garrett homers (1) on a fly ball to left center field.   Juan Yepez scores.","R","R","L","WSH","PHI","S",,,2,0,2024,"0.29","1.02","-0.21","2.19",,660766,,2,1,"Bot",,,,,592663,,,-5.9442380035469276,-132.39393221749665,-5.416364713799739,4.6592419556499225,26.64889363097252,-19.234643702794017,"3.64","1.77",,,,"91.1",1813,"6.3",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.24",,,,,,,,9,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",137,"0","-0.03","75.18917","7.23357"
"CH","2024-09-27","77.9","2.03","5.75","Suárez, Ranger",656448,624133,,"ball",,,,,14,"Stone Garrett homers (1) on a fly ball to left center field.   Juan Yepez scores.","R","R","L","WSH","PHI","B",,,1,0,2024,"0.79","-0.21","1.56","2.43",,660766,,2,1,"Bot",,,,,592663,,,-2.463178070468981,-113.50121751946513,0.12937996726683543,7.247367537222173,20.664146397578715,-34.21597906923802,"3.73","1.81",,,,"78",1017,"6.3",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.21",,,,,,,,9,2,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",110,"0","0.028",,
"FF","2024-09-27","90","1.88","5.96","Suárez, Ranger",656448,624133,,"ball",,,,,1,"Stone Garrett homers (1) on a fly ball to left center field.   Juan Yepez scores.","R","R","L","WSH","PHI","B",,,0,0,2024,"0.14","0.82","-0.41","3.73",,660766,,2,1,"Bot",,,,,592663,,,-5.985375902252197,-131.05365649438085,-1.361560387268452,2.698899852499031,24.6362092232251,-22.59346733519078,"3.63","1.77",,,,"90.5",1757,"6.3",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.21",,,,,,,,9,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",141,"0","0.015",,
"CU","2024-09-27","73.9","1.69","5.86","Suárez, Ranger",660688,624133,"field_out","hit_into_play",,,,,13,"Keibert Ruiz grounds out softly, pitcher Ranger Suárez to first baseman Bryce Harper.   Juan Yepez to 2nd.","R","R","L","WSH","PHI","X",1,"ground_ball",2,1,2024,"-0.71","-0.83","-0.26","1.07",,,660766,1,1,"Bot",132.26,190.86,,,592663,,,-2.7460160368676534,-107.67502440686097,-1.0626079708463612,-5.049556106634195,18.80183613446358,-38.65198316320803,"3.25","1.5",1,"46.9",-58,"74.3",2091,"6.5",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"53.97",0.243,0.177,"0",1,0,0,1,8,4,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",313,"-0.014","-0.41","55.93806","7.5805"
"CU","2024-09-27","72.5","1.73","5.9","Suárez, Ranger",660688,624133,,"ball",,,,,14,"Keibert Ruiz grounds out softly, pitcher Ranger Suárez to first baseman Bryce Harper.   Juan Yepez to 2nd.","R","R","L","WSH","PHI","B",,,1,1,2024,"-0.9","-0.93","1.42","1.93",,,660766,1,1,"Bot",,,,,592663,,,0.9116700692215379,-105.62903376199253,1.033449628876915,-6.8625392597760495,17.793372043151287,-39.53969419683064,"3.23","1.4",,,,"72.8",2132,"6.4",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.09",,,,,,,,8,3,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",314,"0","0.055",,
"SI","2024-09-27","91.3","1.96","5.81","Suárez, Ranger",660688,624133,,"called_strike",,,,,12,"Keibert Ruiz grounds out softly, pitcher Ranger Suárez to first baseman Bryce Harper.   Juan Yepez to 2nd.","R","R","L","WSH","PHI","S",,,1,0,2024,"1.27","0.17","0.88","2.67",,,660766,1,1,"Bot",,,,,592663,,,-5.465900665752571,-132.91083334449175,-2.409926452471355,16.224150114943562,26.5182006947986,-29.91655392934885,"3.43","1.55",,,,"91.8",1802,"6.4",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.09",,,,,,,,8,2,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",136,"0","-0.057",,
"FC","2024-09-27","87.9","1.69","5.95","Suárez, Ranger",660688,624133,,"ball",,,,,13,"Keibert Ruiz grounds out softly, pitcher Ranger Suárez to first baseman Bryce Harper.   Juan Yepez to 2nd.","R","R","L","WSH","PHI","B",,,0,0,2024,"-0.43","0.46","-1.67","2.05",,,660766,1,1,"Bot",,,,,592663,,,-7.2552032962766,-127.88390513448256,-4.340692250312989,-3.4075183913558447,24.511318285624498,-26.465898697475126,"3.42","1.59",,,,"88.3",2000,"6.4",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.11",,,,,,,,8,1,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",171,"0","0.043",,
"SI","2024-09-27","90.8","2.01","5.83","Suárez, Ranger",660766,624133,"single","hit_into_play",,,,,6,"Juan Yepez singles on a ground ball to center fielder Brandon Marsh.   Dylan Crews scores.","R","R","L","WSH","PHI","X",8,"ground_ball",2,1,2024,"1.26","0.43","0.56","2.47",,686611,,1,1,"Bot",113.7,91.39,,,592663,,,-6.337937871290324,-132.21476486898416,-3.480025738236872,16.088200492234115,26.601482068324657,-26.612534877587493,"3.31","1.63",100,"105.7",5,"91.3",1935,"6.5",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.04",0.609,0.589,"0.9",1,1,0,4,7,4,"Sinker",0,0,0,0,0,1,1,0,"Standard","Standard",142,"0.085","0.652","75.61977","7.35798"
"FF","2024-09-27","91.3","1.77","5.95","Suárez, Ranger",660766,624133,,"ball",,,,,13,"Juan Yepez singles on a ground ball to center fielder Brandon Marsh.   Dylan Crews scores.","R","R","L","WSH","PHI","B",,,1,1,2024,"0.38","1.07","-1.43","2.05",,686611,,1,1,"Bot",,,,,592663,,,-8.882667605693984,-132.64511718323422,-6.250122044114596,6.367666052216534,27.221122757992077,-18.3579562409882,"3.43","1.79",,,,"91.4",1963,"6.4",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.12",,,,,,,,7,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",143,"0","0.047",,
"CU","2024-09-27","73","1.71","5.87","Suárez, Ranger",660766,624133,,"called_strike",,,,,14,"Juan Yepez singles on a ground ball to center fielder Brandon Marsh.   Dylan Crews scores.","R","R","L","WSH","PHI","S",,,1,0,2024,"-0.99","-0.95","0.92","2.21",,686611,,1,1,"Bot",,,,,592663,,,0.12760647313507711,-106.26374156226684,1.6554247295580278,-7.490394014363519,18.705292050955908,-39.85047761897572,"3.35","1.68",,,,"73.3",2135,"6.6",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"53.92",,,,,,,,7,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",311,"0","-0.052",,
"FF","2024-09-27","91.1","1.97","5.97","Suárez, Ranger",660766,624133,,"ball",,,,,13,"Juan Yepez singles on a ground ball to center fielder Brandon Marsh.   Dylan Crews scores.","R","R","L","WSH","PHI","B",,,0,0,2024,"0.55","1.21","-1","2.6",,686611,,1,1,"Bot",,,,,592663,,,-8.638579164746034,-132.44669966850142,-5.2118959691740905,8.2520314540398,26.572416067959217,-16.945832241223492,"3.49","1.76",,,,"91.3",1925,"6.3",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.19",,,,,,,,7,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0","0.032",,
"CH","2024-09-27","78.2","1.93","5.81","Suárez, Ranger",695578,624133,"field_out","hit_into_play",,,,,14,"James Wood lines out to right fielder Nick Castellanos.","R","L","L","WSH","PHI","X",9,"line_drive",0,2,2024,"0.85","-0.09","0.01","1.63",,686611,,0,1,"Bot",164.2,101.25,,,592663,,,-5.720345541357077,-113.72552345216164,-1.9691851844926977,8.4401732076439,20.912421433703745,-32.78623143263843,"3.81","1.78",261,"81.3",24,"78.2",1284,"6.3",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.16",0.457,0.416,"0",1,0,0,3,6,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",110,"-0.041","-0.222","77.75032","8.00453"
"SI","2024-09-27","89.1","1.92","5.97","Suárez, Ranger",695578,624133,,"foul",,,,,14,"James Wood lines out to right fielder Nick Castellanos.","R","L","L","WSH","PHI","S",,,0,1,2024,"1.4","0.26","0.89","2.36",,686611,,0,1,"Bot",,,,,592663,,,-5.491994262899104,-129.6657137648626,-3.389862196063087,16.965410654661127,26.79208053154756,-28.778498856326213,"3.81","1.78",4,"88.3",-30,"89.4",1827,"6.4",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.08",,,,,,,,6,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0","-0.092","79.02881","7.90874"
"SI","2024-09-27","89","1.9","5.95","Suárez, Ranger",695578,624133,,"swinging_strike",,,,,6,"James Wood lines out to right fielder Nick Castellanos.","R","L","L","WSH","PHI","S",,,0,0,2024,"1.23","0.32","0.42","2.99",,686611,,0,1,"Bot",,,,,592663,,,-6.228724129457955,-129.50195484084,-1.9199578260821988,15.126379689832627,25.67364303184563,-28.41346204020024,"3.81","1.78",,,,"89.4",1747,"6.4",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.08",,,,,,,,6,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",136,"0","-0.048","72.15823","5.88158"
"CH","2024-09-27","78.3","1.8","5.83","Suárez, Ranger",686611,624133,"double","hit_into_play",,,,,14,"Dylan Crews doubles (5) on a line drive to center fielder Brandon Marsh.","R","R","L","WSH","PHI","X",8,"line_drive",2,2,2024,"1.18","0.19","1.35","1.9",,,,0,1,"Bot",106.41,89.14,,,592663,,,-3.1465588329389576,-113.9406814225819,-1.876451256271308,10.844319155070332,23.637723823105198,-30.40729541228986,"3.06","1.39",241,"82.3",17,"77.9",1139,"6.3",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.23",0.966,0.907,"1.25",1,1,1,4,5,7,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",116,"0.06","0.647","65.85421","8.11839"
"FF","2024-09-27","90.9","1.96","6","Suárez, Ranger",686611,624133,,"foul",,,,,3,"Dylan Crews doubles (5) on a line drive to center fielder Brandon Marsh.","R","R","L","WSH","PHI","S",,,2,2,2024,"0.31","1.08","0.71","2.87",,,,0,1,"Bot",,,,,592663,,,-3.793790740241607,-132.44117993208317,-4.310418744722688,4.423377195822307,26.167595039787525,-18.754911126254644,"3.06","1.39",294,"93.2",23,"91.2",1970,"6.2",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.27",,,,,,,,5,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0","0","67.17225","6.55126"
"CU","2024-09-27","73.6","1.71","5.94","Suárez, Ranger",686611,624133,,"foul",,,,,13,"Dylan Crews doubles (5) on a line drive to center fielder Brandon Marsh.","R","R","L","WSH","PHI","S",,,2,2,2024,"-0.93","-0.98","-0.34","1.22",,,,0,1,"Bot",,,,,592663,,,-2.5664543563217745,-107.26106144892694,-0.5958127171545398,-6.690320446197291,18.79177133489569,-39.831753884624156,"3.06","1.39",44,"82.4",3,"73.9",2168,"6.4",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.05",,,,,,,,5,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",312,"0","0","73.7112","8.11062"
"CH","2024-09-27","79.7","2","5.79","Suárez, Ranger",686611,624133,,"ball",,,,,12,"Dylan Crews doubles (5) on a line drive to center fielder Brandon Marsh.","R","R","L","WSH","PHI","B",,,1,2,2024,"1.06","0.54","1.73","3",,,,0,1,"Bot",,,,,592663,,,-2.5778433704769137,-115.94993496153975,-0.35800003215260656,9.996744031061747,23.563934414520215,-27.519067756753874,"3.09","1.41",,,,"79.3",1253,"6.2",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.3",,,,,,,,5,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",119,"0","0.036",,
"CH","2024-09-27","78.9","1.92","5.73","Suárez, Ranger",686611,624133,,"swinging_strike",,,,,8,"Dylan Crews doubles (5) on a line drive to center fielder Brandon Marsh.","R","R","L","WSH","PHI","S",,,1,1,2024,"0.88","0.02","-0.06","1.5",,,,0,1,"Bot",,,,,592663,,,-5.941178051703846,-114.82295665862019,-2.4595934225913827,8.86715587418025,21.0485822555051,-31.71205002807681,"3.06","1.39",,,,"78.9",1150,"6.3",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.25",,,,,,,,5,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",121,"0","-0.05","70.79637","9.12803"
"SI","2024-09-27","91.1","1.83","5.98","Suárez, Ranger",686611,624133,,"ball",,,,,11,"Dylan Crews doubles (5) on a line drive to center fielder Brandon Marsh.","R","R","L","WSH","PHI","B",,,0,1,2024,"0.99","0.5","-1.09","2.4",,,,0,1,"Bot",,,,,592663,,,-9.457263286382661,-132.36390597254305,-4.176627502949613,13.577526045942722,25.659634263818997,-25.650489844147792,"3.28","1.43",,,,"91.4",1888,"6.3",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.15",,,,,,,,5,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0","0.023",,
"SI","2024-09-27","90.3","2","5.86","Suárez, Ranger",686611,624133,,"foul",,,,,5,"Dylan Crews doubles (5) on a line drive to center fielder Brandon Marsh.","R","R","L","WSH","PHI","S",,,0,0,2024,"1.06","0.58","0.04","2.3",,,,0,1,"Bot",,,,,592663,,,-7.123432489978395,-131.37831962254893,-4.2012052201195615,13.683048191576317,24.51007970393182,-24.73394305486827,"3.06","1.39",306,"91.4",35,"90.6",1813,"6.2",744797,624133,592663,547180,681082,664761,607208,669720,669016,592206,"54.29",,,,,,,,5,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0","-0.033","74.9216","6.85906"
"SI","2024-09-21","90.9","1.72","5.74","Suárez, Ranger",607043,624133,"strikeout","foul_tip",,,,,14,"Brandon Nimmo strikes out on a foul tip.","R","L","L","NYM","PHI","S",2,,1,2,2024,"1.33","0.41","0.62","1.26",,,624413,2,5,"Bot",,,,,592663,,,-5.644355503111507,-132.17558325986812,-6.17517143992594,16.759672706653237,30.34864579108779,-26.219401994811715,"3.5","1.66",,,,"91.2",1971,"6.7",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"53.84",,0,"0",1,0,0,,40,4,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",152,"-0.031","-0.165","69.296","7.32336"
"FC","2024-09-21","84.6","1.63","5.72","Suárez, Ranger",607043,624133,,"ball",,,,,13,"Brandon Nimmo strikes out on a foul tip.","R","L","L","NYM","PHI","B",,,0,2,2024,"-0.37","0.14","-0.9","0.95",,,624413,2,5,"Bot",,,,,592663,,,-5.168223718474909,-123.06041555217976,-5.0634927502665725,-2.7825456017302064,24.379166432407523,-29.992716885693067,"3.44","1.73",,,,"85",1969,"6.5",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"53.96",,,,,,,,40,3,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",231,"0","0.022",,
"FC","2024-09-21","83.6","1.66","5.7","Suárez, Ranger",607043,624133,,"swinging_strike",,,,,13,"Brandon Nimmo strikes out on a foul tip.","R","L","L","NYM","PHI","S",,,0,1,2024,"-0.2","0.19","-0.92","1.64",,,624413,2,5,"Bot",,,,,592663,,,-5.565966552465115,-121.61454251090721,-3.3247480399972646,-0.9704439555599117,23.02583669173153,-29.876923913255755,"3.5","1.66",,,,"84.1",1946,"6.6",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"53.93",,,,,,,,40,2,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",255,"0","-0.046","70.72185","8.53337"
"FC","2024-09-21","85.2","1.68","5.68","Suárez, Ranger",607043,624133,,"swinging_strike",,,,,13,"Brandon Nimmo strikes out on a foul tip.","R","L","L","NYM","PHI","S",,,0,0,2024,"-0.19","0.22","-1.45","1.35",,,624413,2,5,"Bot",,,,,592663,,,-7.004755101285285,-123.92441985742074,-4.342649516116756,-0.5591929616045669,24.18644630582876,-29.22341805996219,"3.5","1.66",,,,"85.6",1990,"6.5",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"53.95",,,,,,,,40,1,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",214,"0","-0.039","36.55517","7.74976"
"CU","2024-09-21","76.7","1.46","5.7","Suárez, Ranger",624413,624133,"walk","ball",,,,,13,"Pete Alonso walks.","R","R","L","NYM","PHI","B",,,3,1,2024,"-0.82","-1","-0.65","1.2",,,,2,5,"Bot",,,,,592663,,,-2.998460827235328,-111.59771967504847,-0.5042657108222997,-6.031843539663129,24.987484161477205,-40.568512727016746,"3.48","1.6",,,,"76.4",2271,"6.6",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"53.85",,0.689131,"0.7",1,0,0,,39,5,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",317,"0.017","0.069",,
"SI","2024-09-21","91.1","1.72","5.65","Suárez, Ranger",624413,624133,,"ball",,,,,14,"Pete Alonso walks.","R","R","L","NYM","PHI","B",,,2,1,2024,"1.54","0.3","0.67","1.04",,,,2,5,"Bot",,,,,592663,,,-5.953349860692898,-132.22445702331922,-6.204727575759747,19.278056899163712,33.820652296721235,-27.290299230251303,"3.57","1.76",,,,"90.5",1858,"6.5",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"54",,,,,,,,39,4,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",143,"0","0.043",,
"CH","2024-09-21","80.5","1.83","5.48","Suárez, Ranger",624413,624133,,"ball",,,,,14,"Pete Alonso walks.","R","R","L","NYM","PHI","B",,,1,1,2024,"0.92","-0.22","0.26","0.42",,,,2,5,"Bot",,,,,592663,,,-5.219118734460982,-117.1584885274187,-4.135273177088009,9.474131204449646,22.239845611585327,-33.61229443099714,"3.53","1.65",,,,"80.6",1359,"6.3",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"54.16",,,,,,,,39,3,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",111,"0","0.023",,
"FF","2024-09-21","92","1.86","5.7","Suárez, Ranger",624413,624133,,"ball",,,,,3,"Pete Alonso walks.","R","R","L","NYM","PHI","B",,,0,1,2024,"0.33","1.03","0.78","3.6",,,,2,5,"Bot",,,,,592663,,,-3.4680787906441335,-134.15812049598497,-1.8186208793082308,4.693157835031565,25.530241609518505,-19.422763806180583,"3.58","1.72",,,,"92.9",2116,"6.4",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"54.05",,,,,,,,39,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",147,"0","0.011",,
"FF","2024-09-21","92.4","1.71","5.83","Suárez, Ranger",624413,624133,,"foul",,,,,4,"Pete Alonso walks.","R","R","L","NYM","PHI","S",,,0,0,2024,"0.47","0.91","-0.72","2.86",,,,2,5,"Bot",,,,,592663,,,-7.258227901164584,-134.51197764040825,-3.8405427544671684,7.1833409581844,25.48011872600047,-20.40286453994324,"3.44","1.62",9,"96.3",-18,"93.3",1925,"6.5",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"53.97",,,,,,,,39,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",141,"0","-0.016","81.21755","7.60734"
"CH","2024-09-21","78.8","1.83","5.58","Suárez, Ranger",668901,624133,"strikeout","swinging_strike",,,,,14,"Mark Vientos strikes out swinging.","R","R","L","NYM","PHI","S",2,,2,2,2024,"1.74","-0.5","1.82","2.1",,,,1,5,"Bot",,,,,592663,,,-3.2676781593332356,-114.41547432960988,0.4609379854523208,15.706626151304068,28.710177241957442,-36.850995969633324,"3.61","1.69",,,,"77.5",1387,"6.3",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"54.17",,0,"0",1,0,0,,38,5,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",115,"-0.022","-0.142","65.22782","7.87632"
"FF","2024-09-21","93.1","1.8","5.67","Suárez, Ranger",668901,624133,,"called_strike",,,,,9,"Mark Vientos strikes out swinging.","R","R","L","NYM","PHI","S",,,2,1,2024,"0.48","1.06","0.73","2.26",,,,1,5,"Bot",,,,,592663,,,-3.810970848585916,-135.49295478347136,-5.334848862183312,6.71574140789805,29.898465644358144,-18.137363724596206,"3.53","1.72",,,,"93.3",2008,"6.4",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"54.1",,,,,,,,38,4,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",136,"0","-0.049",,
"CU","2024-09-21","74.6","1.49","5.69","Suárez, Ranger",668901,624133,,"swinging_strike",,,,,13,"Mark Vientos strikes out swinging.","R","R","L","NYM","PHI","S",,,2,0,2024,"-0.56","-1.13","-0.41","1.3",,,,1,5,"Bot",,,,,592663,,,-2.919874796955961,-108.5359557931045,0.32866077407765526,-3.7306996403209904,23.284981020962885,-41.28492533222181,"3.61","1.69",,,,"74.2",2186,"6.5",745768,624133,592663,547180,624641,664761,607208,642215,679032,592206,"53.96",,,,,,,,38,3,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",315,"0","-0.041","72.86157","8.47234"
